Course Code,SIS Student ID,Attendance,Class Date
MTH  2301 10 in 04/001,117611,present,2024-02-08
MTH  2301 10 in 04/001,135573,present,2024-02-08
MTH  2301 10 in 04/001,135593,present,2024-02-08
MTH  2301 10 in 04/001,119691,present,2024-02-08
MTH  2301 10 in 04/001,145603,present,2024-02-08
MTH  2301 10 in 04/001,125129,present,2024-02-08
MTH  2301 10 in 04/001,155092,present,2024-02-08
MTH  2301 10 in 04/001,87764,present,2024-02-08
FAS  1220 23 in 11/101,135957,present,2024-02-08
FIN  3301 01 in 04/101,120172,present,2024-02-08
MGT  3302 01 in 04/004,102131,present,2024-02-08
GBU  3311 05 in 04/004,135442,present,2024-02-08
MGT  3301 07 in 04/102,120242,present,2024-02-08
MGT  3301 07 in 04/102,117340,present,2024-02-08
MGT  3301 07 in 04/102,85399,present,2024-02-08
MGT  3301 07 in 04/102,93013,present,2024-02-08
MGT  3301 07 in 04/102,119890,present,2024-02-08
MGT  3301 07 in 04/102,93588,present,2024-02-08
MGT  3301 07 in 04/102,90558,present,2024-02-08
MGT  3301 07 in 04/102,114553,present,2024-02-08
MGT  3301 07 in 04/102,119570,present,2024-02-08
MGT  3301 07 in 04/102,106562,present,2024-02-08
MGT  3301 07 in 04/102,124317,present,2024-02-08
MGT  3301 07 in 04/102,136062,present,2024-02-08
MGT  3301 07 in 04/102,104676,present,2024-02-08
MGT  3301 07 in 04/102,117331,present,2024-02-08
MGT  3301 07 in 04/102,117275,present,2024-02-08
MGT  3301 07 in 04/102,140197,present,2024-02-08
MGT  3301 07 in 04/102,84461,present,2024-02-08
MGT  3301 07 in 04/102,119039,present,2024-02-08
GBU  3311 03 in 04/001,135514,late,2024-02-08
GBU  3311 03 in 04/001,121431,late,2024-02-08
GBU  3311 03 in 04/001,143694,present,2024-02-08
GBU  3311 03 in 04/001,116356,present,2024-02-08
GBU  3311 03 in 04/001,116954,present,2024-02-08
GBU  3311 03 in 04/001,124711,present,2024-02-08
GBU  3311 03 in 04/001,111328,present,2024-02-08
MGT  3301 07 in 04/102,76943,present,2024-02-08
GBU  3311 03 in 04/001,142770,present,2024-02-08
MGT  3301 07 in 04/102,114549,present,2024-02-08
MGT  3301 07 in 04/102,118908,present,2024-02-08
FAS  1220 14 in 08B/112,151148,present,2024-02-08
FAS  1220 14 in 08B/112,150432,present,2024-02-08
FAS  1220 14 in 08B/112,159402,present,2024-02-08
FAS  1220 14 in 08B/112,159411,present,2024-02-08
FAS  1220 14 in 08B/112,124845,present,2024-02-08
FAS  1220 14 in 08B/112,120736,present,2024-02-08
FAS  1220 14 in 08B/112,148273,present,2024-02-08
FAS  1220 14 in 08B/112,149686,present,2024-02-08
FAS  1220 14 in 08B/112,143122,present,2024-02-08
FAS  1220 14 in 08B/112,149588,present,2024-02-08
FAS  1220 14 in 08B/112,146334,present,2024-02-08
FAS  1220 14 in 08B/112,156777,present,2024-02-08
FAS  1220 14 in 08B/112,144651,present,2024-02-08
FAS  1220 14 in 08B/112,145196,present,2024-02-08
FAS  1220 14 in 08B/112,152990,present,2024-02-08
FAS  1220 14 in 08B/112,157011,present,2024-02-08
FAS  1220 14 in 08B/112,142598,absent,2024-02-08
FAS  1220 14 in 08B/112,155744,present,2024-02-08
FAS  1220 14 in 08B/112,145393,present,2024-02-08
FAS  1220 14 in 08B/112,145157,present,2024-02-08
FAS  1220 14 in 08B/112,151680,present,2024-02-08
FAS  1220 14 in 08B/112,146330,present,2024-02-08
MGT  3301 07 in 04/102,94753,absent,2024-02-08
MGT  3301 07 in 04/102,99505,present,2024-02-08
MGT  3301 07 in 04/102,143527,present,2024-02-08
MGT  3301 07 in 04/102,122215,present,2024-02-08
GBU  3311 04 in 04/104,106738,present,2024-02-08
GBU  3311 03 in 04/001,142864,present,2024-02-08
GBU  3311 03 in 04/001,118798,present,2024-02-08
FAS  1220 13 in 06/111,152015,present,2024-02-08
FAS  1220 13 in 06/111,155039,present,2024-02-08
FAS  1220 13 in 06/111,142761,present,2024-02-08
FAS  1220 13 in 06/111,152242,present,2024-02-08
FAS  1220 13 in 06/111,150207,present,2024-02-08
FAS  1220 13 in 06/111,154183,present,2024-02-08
FAS  1220 13 in 06/111,150856,present,2024-02-08
FAS  1220 13 in 06/111,149603,present,2024-02-08
FAS  1220 13 in 06/111,146367,present,2024-02-08
FAS  1220 13 in 06/111,149226,present,2024-02-08
FAS  1220 13 in 06/111,155299,late,2024-02-08
FAS  1220 13 in 06/111,156580,present,2024-02-08
FAS  1220 13 in 06/111,145359,present,2024-02-08
FAS  1220 12 in 07/107,103337,present,2024-02-08
FAS  1220 12 in 07/107,146466,present,2024-02-08
FAS  1220 12 in 07/107,153675,absent,2024-02-08
FAS  1220 12 in 07/107,145290,present,2024-02-08
FAS  1220 12 in 07/107,152090,present,2024-02-08
FAS  1220 12 in 07/107,156716,present,2024-02-08
FAS  1220 12 in 07/107,119647,present,2024-02-08
FAS  1220 12 in 07/107,154361,present,2024-02-08
FAS  1220 12 in 07/107,155587,present,2024-02-08
FAS  1220 12 in 07/107,148454,present,2024-02-08
FAS  1220 12 in 07/107,145681,present,2024-02-08
FAS  1220 12 in 07/107,142763,present,2024-02-08
FAS  1220 13 in 06/111,146505,present,2024-02-08
GBU  3311 03 in 04/001,140603,present,2024-02-08
FAS  1220 13 in 06/111,146037,absent,2024-02-08
FAS  1220 13 in 06/111,150482,absent,2024-02-08
GBU  3311 03 in 04/001,141173,present,2024-02-08
GBU  3311 03 in 04/001,119227,present,2024-02-08
GBU  3311 03 in 04/001,117864,present,2024-02-08
GBU  3311 03 in 04/001,120710,present,2024-02-08
GBU  3311 03 in 04/001,125591,present,2024-02-08
GBU  3311 03 in 04/001,122339,late,2024-02-08
GBU  3311 03 in 04/001,141921,present,2024-02-08
GBU  3311 03 in 04/001,142211,present,2024-02-08
GBU  3311 03 in 04/001,118672,present,2024-02-08
GBU  3311 03 in 04/001,117333,absent,2024-02-08
GBU  3311 03 in 04/001,121473,present,2024-02-08
GBU  3311 03 in 04/001,119246,present,2024-02-08
GBU  3311 03 in 04/001,121547,present,2024-02-08
GBU  3311 03 in 04/001,121672,present,2024-02-08
GBU  3311 03 in 04/001,121442,present,2024-02-08
GBU  3311 03 in 04/001,137242,present,2024-02-08
GBU  3311 03 in 04/001,138195,present,2024-02-08
GBU  3311 03 in 04/001,135495,absent,2024-02-08
GBU  3311 03 in 04/001,120097,present,2024-02-08
GBU  3311 03 in 04/001,119016,present,2024-02-08
GBU  3311 03 in 04/001,119256,present,2024-02-08
GBU  3311 03 in 04/001,141833,present,2024-02-08
GBU  3311 03 in 04/001,82008,present,2024-02-08
GBU  3311 03 in 04/001,135285,present,2024-02-08
FAS  1220 13 in 06/111,156564,present,2024-02-08
FAS  1220 13 in 06/111,148283,present,2024-02-08
GBU  3311 04 in 04/104,138584,present,2024-02-08
GBU  3311 04 in 04/104,121599,present,2024-02-08
GBU  3311 04 in 04/104,114756,present,2024-02-08
FAS  1220 15 in 08B/112,145022,present,2024-02-08
FAS  1220 15 in 08B/112,145757,absent,2024-02-08
FAS  1220 15 in 08B/112,144820,present,2024-02-08
FAS  1220 15 in 08B/112,145683,present,2024-02-08
FAS  1220 15 in 08B/112,150758,present,2024-02-08
FAS  1220 15 in 08B/112,138672,present,2024-02-08
FAS  1220 15 in 08B/112,145958,present,2024-02-08
FAS  1220 15 in 08B/112,149151,present,2024-02-08
FAS  1220 15 in 08B/112,148040,present,2024-02-08
FAS  1220 15 in 08B/112,154636,present,2024-02-08
FAS  1220 15 in 08B/112,149186,present,2024-02-08
FAS  1220 15 in 08B/112,145589,present,2024-02-08
FAS  1220 15 in 08B/112,149760,present,2024-02-08
FAS  1220 15 in 08B/112,147802,present,2024-02-08
FAS  1220 15 in 08B/112,157459,present,2024-02-08
FAS  1220 15 in 08B/112,148300,present,2024-02-08
FAS  1220 15 in 08B/112,159408,present,2024-02-08
FAS  1220 15 in 08B/112,149670,present,2024-02-08
FAS  1220 15 in 08B/112,148054,present,2024-02-08
FAS  1220 15 in 08B/112,148274,present,2024-02-08
MGT  3301 08 in 04/108,107299,present,2024-02-08
MGT  3301 08 in 04/108,120138,present,2024-02-08
MGT  3301 08 in 04/108,115079,present,2024-02-08
MGT  3301 08 in 04/108,112912,present,2024-02-08
MGT  3301 08 in 04/108,119792,present,2024-02-08
FAS  1220 15 in 08B/112,145506,present,2024-02-08
MGT  3301 08 in 04/108,102173,present,2024-02-08
GBU  3311 05 in 04/004,141939,absent,2024-02-08
GBU  3311 05 in 04/004,141753,present,2024-02-08
GBU  3311 05 in 04/004,120999,present,2024-02-08
GBU  3311 05 in 04/004,120061,present,2024-02-08
GBU  3311 05 in 04/004,119880,present,2024-02-08
GBU  3311 05 in 04/004,119647,present,2024-02-08
GBU  3311 05 in 04/004,143069,present,2024-02-08
GBU  3311 05 in 04/004,134982,present,2024-02-08
GBU  3311 05 in 04/004,119000,present,2024-02-08
GBU  3311 05 in 04/004,138883,present,2024-02-08
GBU  3311 05 in 04/004,141832,present,2024-02-08
GBU  3311 05 in 04/004,118016,present,2024-02-08
GBU  3311 05 in 04/004,143698,present,2024-02-08
GBU  3311 05 in 04/004,118558,present,2024-02-08
GBU  3311 05 in 04/004,119829,present,2024-02-08
GBU  3311 05 in 04/004,120767,present,2024-02-08
GBU  3311 05 in 04/004,98146,present,2024-02-08
GBU  3311 05 in 04/004,123577,present,2024-02-08
GBU  3311 05 in 04/004,117380,present,2024-02-08
GBU  3311 05 in 04/004,117820,present,2024-02-08
GBU  3311 05 in 04/004,119872,absent,2024-02-08
GBU  3311 05 in 04/004,140552,absent,2024-02-08
GBU  3311 05 in 04/004,105446,present,2024-02-08
GBU  3311 05 in 04/004,119603,present,2024-02-08
GBU  3311 05 in 04/004,135299,present,2024-02-08
GBU  3311 05 in 04/004,142924,present,2024-02-08
GBU  3311 05 in 04/004,118909,present,2024-02-08
GBU  3311 05 in 04/004,121452,present,2024-02-08
MGT  3301 08 in 04/108,142225,present,2024-02-08
MGT  3301 08 in 04/108,117820,present,2024-02-08
MGT  3301 08 in 04/108,102194,present,2024-02-08
GBU  3311 04 in 04/104,140439,present,2024-02-08
GBU  3311 04 in 04/104,120450,present,2024-02-08
GBU  3311 04 in 04/104,111848,present,2024-02-08
GBU  3311 04 in 04/104,94753,present,2024-02-08
GBU  3311 04 in 04/104,143465,present,2024-02-08
GBU  3311 04 in 04/104,119510,present,2024-02-08
GBU  3311 04 in 04/104,120668,present,2024-02-08
GBU  3311 04 in 04/104,101223,present,2024-02-08
GBU  3311 04 in 04/104,119122,present,2024-02-08
GBU  3311 04 in 04/104,119757,present,2024-02-08
GBU  3311 04 in 04/104,117822,present,2024-02-08
GBU  3311 04 in 04/104,142639,present,2024-02-08
GBU  3311 04 in 04/104,112354,present,2024-02-08
GBU  3311 04 in 04/104,101207,present,2024-02-08
GBU  3311 04 in 04/104,85571,present,2024-02-08
GBU  3311 04 in 04/104,135811,present,2024-02-08
GBU  3311 04 in 04/104,99750,present,2024-02-08
GBU  3311 04 in 04/104,99434,present,2024-02-08
GBU  3311 04 in 04/104,121647,present,2024-02-08
GBU  3311 04 in 04/104,114741,present,2024-02-08
GBU  3311 04 in 04/104,122119,present,2024-02-08
GBU  3311 04 in 04/104,103430,present,2024-02-08
GBU  3311 04 in 04/104,119118,present,2024-02-08
GBU  3311 04 in 04/104,124485,present,2024-02-08
GBU  3311 04 in 04/104,87058,present,2024-02-08
GBU  3311 04 in 04/104,117329,present,2024-02-08
GBU  3311 04 in 04/104,116676,present,2024-02-08
GBU  3311 04 in 04/104,123168,present,2024-02-08
GBU  3311 04 in 04/104,119985,present,2024-02-08
MGT  3301 08 in 04/108,119052,present,2024-02-08
MGT  3301 08 in 04/108,121011,present,2024-02-08
MGT  3301 08 in 04/108,138124,present,2024-02-08
MGT  3301 08 in 04/108,85293,present,2024-02-08
MGT  3301 08 in 04/108,100881,present,2024-02-08
MGT  3301 08 in 04/108,138575,present,2024-02-08
MGT  3301 08 in 04/108,141382,present,2024-02-08
MGT  3301 08 in 04/108,158112,present,2024-02-08
MGT  3301 08 in 04/108,119513,present,2024-02-08
MGT  3301 08 in 04/108,103128,present,2024-02-08
MGT  3301 08 in 04/108,139734,present,2024-02-08
MGT  3301 08 in 04/108,118558,present,2024-02-08
GBU  3311 05 in 04/004,143527,present,2024-02-08
MGT  3301 08 in 04/108,143083,present,2024-02-08
MGT  3301 08 in 04/108,121379,present,2024-02-08
MGT  3301 08 in 04/108,142924,present,2024-02-08
MGT  3301 08 in 04/108,120217,present,2024-02-08
MGT  3301 08 in 04/108,121473,present,2024-02-08
MGT  3301 08 in 04/108,135828,present,2024-02-08
MGT  3301 08 in 04/108,122431,present,2024-02-08
MGT  3301 08 in 04/108,125000,present,2024-02-08
MGT  3301 08 in 04/108,102586,present,2024-02-08
MGT  3301 08 in 04/108,119227,present,2024-02-08
GBU  3311 04 in 04/104,120172,late,2024-02-08
GBU  3311 04 in 04/104,104549,present,2024-02-08
GBU  3311 04 in 04/104,101533,present,2024-02-08
MGT  3301 08 in 04/108,120097,present,2024-02-08
ENG  2320 05 in 08/114,83732,present,2024-02-08
FIN  3305 02 in 04/104,85926,present,2024-02-08
FIN  3305 02 in 04/104,98465,present,2024-02-08
INS  5303 01 in 04/008,144660,present,2024-02-08
INS  5303 01 in 04/008,156562,present,2024-02-08
INS  5303 01 in 04/008,72422,present,2024-02-08
INS  5303 01 in 04/008,81228,present,2024-02-08
INS  5303 01 in 04/008,141929,present,2024-02-08
INS  5303 01 in 04/008,77164,present,2024-02-08
INS  5303 01 in 04/008,149508,present,2024-02-08
INS  5303 01 in 04/008,148575,present,2024-02-08
PHY  1402 04   L in 07/108,120748,late,2024-02-08
PHY  1402 04   L in 07/108,142652,late,2024-02-08
PHY  1402 04   L in 07/108,120895,late,2024-02-08
PHY  1402 04   L in 07/108,117017,present,2024-02-08
PHY  1402 04   L in 07/108,122422,present,2024-02-08
PHY  1402 04   L in 07/108,105228,present,2024-02-08
PHY  1402 04   L in 07/108,122666,present,2024-02-08
PHY  1402 04   L in 07/108,119786,present,2024-02-08
PHY  1402 04   L in 07/108,124890,present,2024-02-08
PHY  1402 04   L in 07/108,120631,present,2024-02-08
PHY  1402 04   L in 07/108,120102,present,2024-02-08
PHY  1402 04   L in 07/108,120319,present,2024-02-08
PHY  1402 04   L in 07/108,143573,present,2024-02-08
PHY  1402 04   L in 07/108,100612,present,2024-02-08
PHY  1402 04   L in 07/108,121223,present,2024-02-08
PHY  1402 04   L in 07/108,120355,present,2024-02-08
PHY  1402 04   L in 07/108,142041,present,2024-02-08
INS  5303 01 in 04/008,147696,present,2024-02-08
PHY  1402 04   L in 07/108,112837,present,2024-02-08
INS  5303 01 in 04/008,90703,present,2024-02-08
INS  5303 01 in 04/008,153690,present,2024-02-08
PHY  1402 05   L in 07/108,121535,present,2024-02-08
PHY  1402 05   L in 07/108,136114,present,2024-02-08
PHY  1402 05   L in 07/108,140818,present,2024-02-08
PHY  1402 05   L in 07/108,94574,present,2024-02-08
PHY  1402 05   L in 07/108,113494,absent,2024-02-08
PHY  1402 05   L in 07/108,87027,present,2024-02-08
PHY  1402 05   L in 07/108,121577,present,2024-02-08
PHY  1402 05   L in 07/108,101647,present,2024-02-08
PHY  1402 05   L in 07/108,121606,present,2024-02-08
PHY  1402 05   L in 07/108,141449,present,2024-02-08
PHY  1402 05   L in 07/108,141853,present,2024-02-08
PHY  1402 05   L in 07/108,85293,present,2024-02-08
PHY  1402 05   L in 07/108,137419,present,2024-02-08
PHY  1402 05   L in 07/108,85458,present,2024-02-08
PHY  1402 05   L in 07/108,122215,present,2024-02-08
PHY  1402 05   L in 07/108,86365,present,2024-02-08
PHY  1402 05   L in 07/108,106449,present,2024-02-08
INS  5303 01 in 04/008,75982,present,2024-02-08
INS  5303 01 in 04/008,138368,present,2024-02-08
INS  5303 01 in 04/008,139925,present,2024-02-08
INS  5303 01 in 04/008,97468,present,2024-02-08
INS  5303 01 in 04/008,82407,present,2024-02-08
INS  5303 01 in 04/008,79965,present,2024-02-08
INS  5303 01 in 04/008,156604,present,2024-02-08
INS  5303 01 in 04/008,136959,present,2024-02-08
INS  5303 01 in 04/008,144166,present,2024-02-08
PHY  1402 05   L in 07/108,112603,present,2024-02-08
MTH  1303 07 in 09/104,149887,late,2024-02-08
MTH  1303 07 in 09/104,149281,present,2024-02-08
MTH  1303 07 in 09/104,154209,present,2024-02-08
MTH  1303 07 in 09/104,156822,present,2024-02-08
MTH  1303 07 in 09/104,156058,absent,2024-02-08
INS  3306 01 in 08/114,84297,absent,2024-02-08
INS  3306 01 in 08/114,112602,present,2024-02-08
INS  3306 01 in 08/114,84680,absent,2024-02-08
INS  3306 01 in 08/114,97814,present,2024-02-08
INS  3306 01 in 08/114,106499,present,2024-02-08
INS  3306 01 in 08/114,100210,present,2024-02-08
INS  3306 01 in 08/114,117963,present,2024-02-08
INS  3306 01 in 08/114,91771,present,2024-02-08
INS  3306 01 in 08/114,80504,present,2024-02-08
INS  3306 01 in 08/114,85045,present,2024-02-08
INS  3306 01 in 08/114,104440,present,2024-02-08
INS  3306 01 in 08/114,113003,present,2024-02-08
INS  3306 01 in 08/114,99802,present,2024-02-08
INS  3306 01 in 08/114,84123,present,2024-02-08
INS  3306 01 in 08/114,106102,present,2024-02-08
INS  3306 01 in 08/114,100817,present,2024-02-08
INS  3306 01 in 08/114,97174,present,2024-02-08
INS  3306 01 in 08/114,156093,present,2024-02-08
INS  3306 01 in 08/114,97884,present,2024-02-08
INS  3306 01 in 08/114,84447,present,2024-02-08
INS  3306 01 in 08/114,85896,present,2024-02-08
MTH  1303 06 in 07/003,157957,absent,2024-02-08
MTH  1303 07 in 09/104,146270,present,2024-02-08
MTH  1303 07 in 09/104,150504,absent,2024-02-08
MTH  1303 07 in 09/104,148231,present,2024-02-08
MTH  1303 07 in 09/104,143693,present,2024-02-08
MTH  1303 07 in 09/104,144128,absent,2024-02-08
MTH  1303 07 in 09/104,148618,present,2024-02-08
MTH  1303 07 in 09/104,145773,present,2024-02-08
MTH  1303 07 in 09/104,145139,present,2024-02-08
MTH  1303 07 in 09/104,149544,present,2024-02-08
MTH  1303 07 in 09/104,148811,present,2024-02-08
MTH  1303 07 in 09/104,155863,present,2024-02-08
MTH  1303 07 in 09/104,143018,absent,2024-02-08
MTH  1303 07 in 09/104,152130,present,2024-02-08
MTH  1303 07 in 09/104,146282,present,2024-02-08
MTH  1303 07 in 09/104,154198,present,2024-02-08
MTH  1303 07 in 09/104,143656,present,2024-02-08
MTH  1303 07 in 09/104,145847,present,2024-02-08
MTH  1303 07 in 09/104,146206,present,2024-02-08
MTH  1303 07 in 09/104,156920,present,2024-02-08
MTH  1303 07 in 09/104,148011,present,2024-02-08
MTH  1303 07 in 09/104,155012,present,2024-02-08
MTH  1303 07 in 09/104,117629,absent,2024-02-08
MTH  1303 07 in 09/104,149574,present,2024-02-08
MTH  1303 07 in 09/104,144711,present,2024-02-08
MTH  1303 07 in 09/104,156645,present,2024-02-08
MTH  1303 07 in 09/104,156627,present,2024-02-08
MTH  1303 07 in 09/104,145433,present,2024-02-08
MTH  1303 07 in 09/104,149627,present,2024-02-08
MTH  1303 07 in 09/104,149333,present,2024-02-08
MTH  1303 07 in 09/104,150016,present,2024-02-08
MTH  1303 06 in 07/003,154655,present,2024-02-08
GBU  2301 04 in 04/004,146523,present,2024-02-08
GBU  2301 04 in 04/004,124199,present,2024-02-08
GBU  2301 06 in 04/101,139237,present,2024-02-08
GBU  2301 06 in 04/101,99422,absent,2024-02-08
GBU  2301 06 in 04/101,151398,present,2024-02-08
GBU  2301 06 in 04/101,154647,present,2024-02-08
GBU  2301 06 in 04/101,110229,present,2024-02-08
GBU  2301 06 in 04/101,143530,present,2024-02-08
GBU  2301 06 in 04/101,147969,absent,2024-02-08
GBU  2301 06 in 04/101,147956,present,2024-02-08
GBU  2301 06 in 04/101,154869,present,2024-02-08
GBU  2301 05 in 04/108,123115,present,2024-02-08
GBU  2301 05 in 04/108,143288,present,2024-02-08
GBU  2301 05 in 04/108,136489,present,2024-02-08
GBU  2301 05 in 04/108,120877,present,2024-02-08
GBU  2301 05 in 04/108,144658,present,2024-02-08
GBU  2301 05 in 04/108,124456,present,2024-02-08
GBU  2301 05 in 04/108,149496,present,2024-02-08
GBU  2301 05 in 04/108,146176,present,2024-02-08
GBU  2301 05 in 04/108,119635,present,2024-02-08
GBU  2301 05 in 04/108,81654,present,2024-02-08
GBU  2301 05 in 04/108,146172,present,2024-02-08
GBU  2301 05 in 04/108,77553,present,2024-02-08
GBU  2301 05 in 04/108,144082,present,2024-02-08
GBU  2301 05 in 04/108,117863,present,2024-02-08
GBU  2301 05 in 04/108,145717,present,2024-02-08
GBU  2301 05 in 04/108,120084,present,2024-02-08
GBU  2301 06 in 04/101,142226,present,2024-02-08
GBU  2301 05 in 04/108,142761,present,2024-02-08
GBU  2301 06 in 04/101,120793,present,2024-02-08
GBU  2301 06 in 04/101,154630,present,2024-02-08
MTH  1304 07 in 08B/217,149059,present,2024-02-08
MTH  1304 07 in 08B/217,149217,present,2024-02-08
MTH  1304 07 in 08B/217,156241,present,2024-02-08
MTH  1304 07 in 08B/217,151454,present,2024-02-08
GBU  2301 06 in 04/101,117386,present,2024-02-08
GBU  2301 06 in 04/101,147526,present,2024-02-08
GBU  2301 06 in 04/101,124315,absent,2024-02-08
GBU  2301 06 in 04/101,145457,present,2024-02-08
GBU  2301 06 in 04/101,119520,present,2024-02-08
GBU  2301 06 in 04/101,155218,present,2024-02-08
GBU  2301 06 in 04/101,142452,absent,2024-02-08
GBU  2301 06 in 04/101,145736,absent,2024-02-08
GBU  2301 06 in 04/101,141774,present,2024-02-08
GBU  2301 06 in 04/101,120101,present,2024-02-08
GBU  2301 06 in 04/101,145643,present,2024-02-08
GBU  2301 06 in 04/101,157585,present,2024-02-08
